is_first_time_recipient,amount_ratio,hour,is_night,velocity_24h,recipient_flagged_count,is_scam
0,3.066666586754768,18,0,1,1,1
1,4.68347007154708,7,0,3,0,1
0,0.31010432048207054,8,0,1,0,0
1,14.949420493989363,3,1,4,0,1
0,1.5658334527916518,12,0,0,0,0
1,1.0471516292775263,19,0,1,0,0
0,4.527403150177725,18,0,1,1,1
1,2.6705630793107322,1,1,6,1,1
1,0.7000718890822984,18,0,1,0,0
0,1.2604053948089884,14,0,0,0,0
1,1.2755905828168312,16,0,1,0,0
0,0.5436734271044357,13,0,0,0,0
0,1.3312538068719575,23,1,1,0,0
0,1.4270700970844648,16,0,2,0,0
1,0.5045757792251211,23,1,1,0,0
0,1.1776311660700198,0,1,1,0,0
0,1.1946421578682098,18,0,2,0,0
0,0.7595458769243125,14,0,0,0,0
0,0.5737250731730176,16,0,2,0,0
0,2.9615020942039703,17,0,6,1,1
0,2.258269941240903,12,0,2,0,0
0,1.1577366227043115,15,0,0,0,0
0,0.47351484093835794,18,0,1,0,0
1,0.4060143500609351,2,1,0,0,0
0,0.8411579579337919,14,0,2,0,0
1,3.1923310746239792,0,1,3,0,0
0,0.6997266318796597,11,0,0,0,0
0,0.8830643851910466,3,1,3,0,0
0,0.5269188656612234,3,1,1,0,0
0,0.5326059944872029,16,0,3,0,0
1,0.6637319077760057,5,1,0,0,0
0,0.7465665128189356,23,1,2,0,0
0,0.5233421415743729,9,0,1,0,0
1,3.8996078934376013,0,1,2,2,1
1,1.477667178068199,3,1,3,1,1
1,0.3835448431350065,10,0,0,0,0
1,0.5859852892116313,18,0,1,0,0
1,4.224995967823574,4,1,1,2,1
1,1.7619974943304233,9,0,2,2,1
1,3.7970691942313217,8,0,0,0,1
0,0.7272136413938265,8,0,1,0,0
1,3.1461668282922797,6,0,7,4,1
0,1.259363027429732,1,1,0,0,0
1,3.1788037956035815,0,1,1,0,1
1,1.2459156205428932,19,0,0,0,0
0,1.056975747693713,8,0,3,0,0
0,8.413292930080917,2,1,6,0,1
1,3.206113031400807,0,1,2,1,1
1,19.134855979855196,4,1,4,0,1
0,7.3180608842118735,3,1,1,2,1
0,1.1083023835607904,23,1,1,0,0
0,0.6734342196995596,19,0,0,0,0
1,2.1358155599347337,21,0,2,1,1
0,0.4366734514300871,13,0,0,0,0
1,2.5480778611340384,3,1,4,0,1
0,0.797963656755618,8,0,2,0,0
1,7.439370268970716,2,1,2,1,0
1,2.4755173799487493,7,0,1,4,1
1,1.5568877188103272,19,0,1,0,0
1,0.6040689509870997,0,1,2,0,1
0,0.8305118646754086,5,1,1,0,0
1,0.3231602532224013,14,0,0,0,0
0,1.6603767963347025,15,0,1,0,0
0,1.7451313994618494,19,0,0,0,0
0,0.45574038812276574,13,0,1,0,0
1,0.6029841519387318,23,1,0,0,0
0,0.5350581789328824,14,0,2,0,0
1,3.6838579172312187,2,1,1,0,1
1,2.5873363425874207,0,1,3,0,1
0,0.9037475700143857,16,0,1,0,0
0,0.6534943197643497,8,0,0,0,0
1,2.0758994079173863,10,0,1,3,1
0,0.6849180299736838,10,0,2,0,0
0,0.6978732532860784,13,0,3,0,0
0,1.0706286475256086,7,0,0,0,0
0,0.6578806796341219,23,1,3,0,0
0,0.46347806407982484,5,1,3,0,1
0,1.4302705762549668,20,0,1,0,0
0,0.7677730262877763,11,0,1,0,0
0,0.7669501717342917,6,0,0,0,0
0,0.844751290146805,17,0,2,0,0
0,8.144362762593508,1,1,0,2,1
1,1.4926459753060974,0,1,1,0,1
0,0.8715979289905891,5,1,1,0,0
1,3.9453149364125006,1,1,4,0,1
0,0.5739486525181557,19,0,4,0,0
1,5.460693047687886,12,0,0,0,1
1,2.4026503640731733,3,1,4,1,1
1,3.91704605047268,10,0,2,0,1
0,2.564491761107776,16,0,3,0,0
0,1.3176028080245152,12,0,3,0,0
1,4.338174002412237,19,0,2,0,1
0,2.8922617054297417,23,1,1,0,0
0,1.2678114249602803,15,0,2,0,0
1,1.9694212144422407,1,1,1,0,0
1,1.2616300151551731,8,0,3,1,1
1,1.606997847280371,0,1,1,0,1
0,1.8135755514272218,17,0,2,0,0
1,8.409294002405487,0,1,1,4,1
0,1.0855357892015005,10,0,1,0,0
0,3.653760353985822,5,1,2,2,1
0,0.5804648570775804,11,0,3,0,0
1,3.9340258431015376,6,0,1,0,1
0,0.9394088212229652,19,0,3,0,0
1,1.1458547502485097,13,0,1,0,0
0,1.5615663470014318,15,0,3,0,0
1,1.1969105524667738,11,0,0,0,0
0,1.1224401139702207,12,0,1,0,0
1,5.5848302482181165,10,0,2,0,1
0,1.4883642630612341,12,0,0,0,0
1,0.7728567115473327,23,1,1,0,0
0,0.8599849515671398,22,0,2,0,0
1,8.165783157403979,18,0,1,4,1
0,1.7961613709852202,19,0,2,0,0
1,1.678981099912458,13,0,1,0,0
0,1.8522513490308419,15,0,2,0,0
1,2.4057358201568073,0,1,0,0,1
1,3.8969117864296527,0,1,0,0,1
0,0.5143706196807695,12,0,1,0,0
0,0.7266661701199532,9,0,0,0,0
0,0.6678057533176425,15,0,0,0,0
0,0.29231397720463853,15,0,1,0,0
0,0.6538871358517697,14,0,3,0,1
0,6.358640196799725,7,0,3,3,1
1,0.5711559195158855,3,1,1,0,0
0,0.8670789750742929,14,0,0,0,0
1,4.079481125318826,8,0,1,1,1
1,2.3617606973001055,2,1,2,0,1
1,0.45335331709548027,16,0,0,0,0
1,1.3297435736505172,12,0,3,3,1
0,1.0334325533597524,12,0,1,0,0
1,1.9024086014726782,22,0,1,1,1
0,0.851393653384178,12,0,1,0,0
0,1.4761168040176078,12,0,4,0,0
0,2.88378857245958,17,0,3,0,0
0,1.5757004148889193,8,0,2,1,1
1,5.571507642251013,0,1,1,2,1
1,3.7961711421549453,11,0,2,0,1
1,2.096960901550983,0,1,4,0,1
1,0.7989644637277382,17,0,1,0,0
0,1.6311681781338931,12,0,0,0,0
1,3.604765280357695,10,0,0,0,0
0,1.3923233056014483,11,0,2,0,0
1,1.1135488942966338,16,0,0,0,0
0,0.6992790956721825,12,0,2,0,0
0,6.169702592814976,23,1,1,3,1
0,2.4197098083603774,6,0,2,0,0
0,1.5869708568220637,8,0,3,0,0
0,10.64284748271719,14,0,4,3,1
0,6.1449626876840355,11,0,3,0,1
0,2.5923754979253095,12,0,0,0,0
1,9.001939290341427,11,0,0,2,1
0,2.5054209495727,6,0,0,0,0
1,3.9371432661244805,6,0,5,3,1
0,0.9338551441634876,14,0,1,0,0
0,0.9726431580247707,10,0,0,0,0
0,0.44881820419003965,20,0,2,0,0
0,0.704951657754434,21,0,3,0,0
1,5.781350890775148,6,0,3,4,1
0,0.5634264610764761,19,0,1,0,0
1,2.029570087068979,12,0,2,1,1
0,0.9171485968434755,15,0,0,0,0
0,0.8593108787705163,8,0,0,0,0
0,0.491547388348828,5,1,0,0,0
1,4.808553936238318,5,1,1,4,1
0,5.300111437560929,1,1,2,0,1
0,5.644120819035385,0,1,0,5,1
1,0.6608846799318098,16,0,1,0,0
1,3.3668313804961882,13,0,1,0,1
0,0.43619285734760693,19,0,0,0,0
1,1.8549220718120394,0,1,4,3,1
1,3.8089836093169094,22,0,1,2,1
0,2.202519880273641,19,0,3,0,0
1,0.9137255614932978,12,0,2,0,0
0,7.066281330341796,18,0,2,1,0
0,0.9181935488023334,6,0,2,0,0
1,0.5909854323759437,17,0,1,0,0
1,0.899891444922544,8,0,2,0,0
1,2.77321080220379,20,0,3,0,1
0,1.0413198964354715,11,0,2,0,0
0,1.61797902605191,16,0,1,0,0
0,3.3264836723858733,2,1,3,0,1
0,0.8142697208925309,21,0,1,0,0
0,2.9068878761702064,3,1,4,0,1
0,0.7095505879985567,8,0,0,0,0
1,7.937895144439906,12,0,1,0,1
0,1.5200426694228732,15,0,2,0,0
0,0.8335328335653541,0,1,1,0,1
1,3.905961714915587,7,0,2,0,1
1,0.7233487401911421,10,0,1,0,0
0,0.2957656587503877,18,0,2,0,0
0,1.7280138351316778,23,1,0,0,1
0,1.1891511304446347,20,0,1,0,0
1,8.423218924171858,1,1,0,4,1
1,2.72603430644329,4,1,2,0,1
0,1.0514468256835316,15,0,1,0,0
0,8.481203147398837,2,1,4,1,1
0,0.9185963155422037,13,0,1,0,0
0,1.4926241509387925,1,1,2,0,0
0,1.89388406014574,20,0,0,0,0
1,5.832416923003556,6,0,2,0,1
1,2.115328538580957,5,1,0,0,0
0,0.9402192754998326,12,0,0,0,0
0,0.6862777160984745,18,0,1,0,0
1,5.578757945530394,9,0,5,1,1
0,1.2542143719968954,10,0,0,0,0
0,4.706977041152954,4,1,3,0,1
1,2.137296768761372,16,0,3,0,0
0,0.8937172070079887,18,0,0,0,0
0,0.9985485875206866,7,0,1,0,0
0,1.560032615262217,12,0,0,0,0
0,0.5599433601914369,15,0,0,0,0
0,0.3197010550853934,13,0,2,0,0
0,1.4286504125884023,11,0,1,0,0
0,1.8897440268634185,9,0,2,0,0
0,1.1862271109674696,6,0,1,0,0
0,1.3012808141017913,14,0,0,0,0
1,2.1076124319031,15,0,2,3,1
0,0.493386000741753,9,0,1,0,0
0,1.0821544939418704,6,0,0,0,0
0,2.4131270029058864,3,1,1,4,1
1,6.628912342187166,4,1,2,0,1
1,6.6679520130966745,23,1,2,2,1
0,0.6835491337378916,12,0,1,0,1
1,0.9211688723194444,19,0,0,0,0
1,0.37199512442340954,11,0,0,0,0
1,5.651892961553626,10,0,4,0,1
0,0.8269997286647922,9,0,2,0,0
0,17.59720491943164,0,1,0,0,1
1,0.692784195792602,12,0,0,0,0
0,1.0507506477330224,8,0,0,0,0
0,0.7200593706980296,12,0,2,0,0
1,4.3261709983668215,17,0,7,0,1
0,0.7689649952979336,14,0,3,0,0
1,6.002304179642089,4,1,0,0,1
0,0.5152019295936167,11,0,0,0,0
0,0.6907336019222714,12,0,0,0,0
1,4.222667156188468,5,1,2,2,1
1,0.4567910904416201,17,0,0,0,0
0,1.450171890184944,5,1,4,2,1
1,8.910385864559974,0,1,2,3,1
0,0.5358966789894571,20,0,3,0,0
0,1.0921479030975345,23,1,1,0,0
0,2.504137837793894,14,0,1,0,0
0,1.1319722917847908,11,0,0,0,0
0,0.957469924836021,20,0,1,0,0
0,1.8444815586148064,10,0,2,0,0
1,1.128631353628239,17,0,0,0,0
1,3.802690264946248,5,1,7,1,1
0,0.5186570880371575,2,1,0,0,0
1,1.81893149694441,9,0,1,0,1
0,1.0359250417626238,11,0,2,0,0
0,1.7904301579968727,11,0,3,0,0
0,0.9490168110470338,14,0,1,0,0
0,0.6241686491391389,23,1,1,0,0
0,1.7987638389209748,19,0,0,0,0
0,3.68029585444768,23,1,2,0,0
0,1.798302250005206,11,0,2,0,0
0,6.1133046104040805,0,1,2,2,1
0,0.502601939824565,10,0,1,0,0
0,0.7576105117239774,14,0,0,0,0
0,0.9931464039479683,13,0,4,0,0
0,2.952302622122657,15,0,2,0,0
0,1.6616781596709005,10,0,2,0,0
0,0.5264631705631511,10,0,1,0,0
1,2.3164453086420806,5,1,2,0,1
1,3.5414530014699785,7,0,0,1,1
0,0.6226086864655672,10,0,2,0,0
0,0.9199851659407977,15,0,0,0,0
0,8.827431846303599,0,1,3,3,1
0,1.269604312188465,22,0,2,0,0
1,4.6336516667532,3,1,1,3,1
0,1.7220984816207947,14,0,1,0,0
1,1.5143207371702447,0,1,2,4,1
0,0.9336876197561419,16,0,0,0,0
0,2.759878053889436,9,0,2,0,0
0,1.189253064807265,12,0,2,0,0
0,0.43013024664749,11,0,0,0,0
0,1.3024885994351307,0,1,1,0,0
0,0.5575895366654753,17,0,0,0,0
1,1.406629271671129,3,1,0,0,0
0,0.5660165323324449,15,0,0,0,0
1,4.837699653222365,1,1,4,0,1
0,2.6811859784344207,4,1,4,1,1
1,2.8443521439079196,0,1,2,0,1
0,0.5475226779196779,9,0,1,0,0
0,0.4629310352546222,16,0,3,0,0
1,1.5429307915008108,16,0,6,0,1
0,1.713664314580386,18,0,1,0,0
1,2.933256015949112,6,0,6,2,1
0,1.0577217905041045,23,1,1,0,0
0,1.0059825912408906,14,0,2,0,0
1,1.1922150929993967,8,0,2,0,0
0,0.9240301163923266,7,0,0,0,0
1,0.31388954417471,5,1,1,0,0
1,0.8310298989345001,12,0,1,0,1
0,0.34916773676658347,9,0,0,0,0
0,1.1044918210601384,12,0,3,0,0
0,1.2018120946406923,12,0,1,0,0
0,0.6963663881600772,7,0,2,0,0
1,1.452031697370133,8,0,4,2,1
0,3.1075110550966505,17,0,1,0,0
0,10.409219921106331,0,1,7,0,1
0,0.5935255050969627,20,0,3,0,0
0,1.4667045495111906,10,0,3,2,1
1,5.193579110307363,0,1,3,0,1
1,4.66738547733382,7,0,4,0,1
1,3.756729362138761,23,1,3,0,1
0,0.5354805037520319,5,1,0,0,0
1,2.7632181000352083,0,1,5,0,1
0,1.7487778985162268,5,1,0,0,0
1,0.5695107882846602,12,0,2,0,0
0,0.5137220709078505,8,0,1,0,0
1,0.9365584691628904,7,0,1,0,0
1,0.8598850106606816,12,0,1,0,0
1,1.1567364103041038,23,1,1,0,0
0,0.4832013026763303,11,0,0,0,0
0,2.6076864112510934,19,0,2,0,0
0,1.0254974020414351,23,1,0,0,0
0,0.7319372245341375,10,0,2,0,0
0,0.9912570307573396,12,0,1,0,0
0,2.017739906337129,12,0,0,0,0
1,2.2732282246342774,9,0,4,4,1
1,4.817722625783111,7,0,2,0,1
0,1.0608301187182023,12,0,0,0,0
0,1.5019247746537034,9,0,6,0,0
1,2.1740320758473235,4,1,7,0,1
0,0.6537045311768169,19,0,1,0,0
0,1.4403092347564468,7,0,1,0,0
1,0.5742849783230368,19,0,1,0,0
0,1.4510692349622978,12,0,2,0,0
1,2.98209700403933,1,1,3,0,1
1,3.378335396097025,10,0,1,0,0
1,3.4799900989634485,3,1,1,0,1
0,1.82410036665274,12,0,1,0,0
0,1.3566369250699888,23,1,0,0,0
0,1.841786639260425,5,1,0,0,0
0,1.6034558015877207,23,1,0,0,0
0,1.8607506813119183,16,0,1,0,1
1,4.273835045362032,7,0,1,1,1
0,0.7545840707821165,11,0,0,0,0
0,2.2765618267238,13,0,1,0,0
0,0.8209135671743925,7,0,0,0,0
0,2.5926009477085383,13,0,0,0,0
0,0.4941531871226341,12,0,0,0,1
0,2.1400950124054323,21,0,2,0,0
0,0.36726024613443126,13,0,1,0,0
0,0.9851003903127228,14,0,1,0,0
0,3.8334895168834455,23,1,3,3,1
0,1.9869234927823682,22,0,0,0,0
1,1.418502428387605,11,0,3,0,1
1,2.105446875927464,14,0,2,2,1
0,0.6288436633710295,23,1,3,0,0
0,0.6838267242722798,10,0,1,0,0
1,1.5406209263998698,14,0,2,1,1
0,1.8451871848507684,12,0,0,0,0
0,1.00871072852784,9,0,2,0,0
0,10.143206887203883,0,1,3,0,1
0,1.4517205704113665,19,0,1,0,0
1,3.2241154611903884,5,1,6,2,1
0,0.9175092836843349,13,0,3,0,0
0,2.5562277876259323,8,0,1,0,1
0,0.7159571195921713,17,0,2,0,0
0,2.225015846182731,0,1,1,0,0
1,7.412059101051021,3,1,2,5,1
1,1.6855749742500723,10,0,1,0,1
1,7.010230844086835,0,1,0,1,1
0,1.4110101276564262,6,0,4,0,0
0,0.2521739834443674,16,0,2,0,0
0,1.2604571906503674,22,0,2,0,1
0,2.670638974149683,23,1,0,0,0
1,5.253151469844196,5,1,0,3,1
0,0.9912813611256185,8,0,2,0,0
0,1.5803308017541982,17,0,0,0,0
0,1.484025070807183,20,0,1,0,0
0,1.3838360866814317,9,0,0,0,0
0,0.7763788540509057,12,0,3,0,0
0,0.6485000445257799,20,0,2,0,1
1,1.6593134126554316,2,1,3,2,1
0,1.3746514632499518,0,1,0,0,0
0,0.5800569097078753,10,0,1,0,0
0,1.3019641332757754,16,0,1,0,0
0,3.4945343800786266,6,0,4,0,1
0,0.863551669813899,21,0,3,0,0
0,1.018829305135999,21,0,3,2,1
0,5.841335904053517,4,1,2,1,1
1,2.098529132321239,0,1,5,2,1
0,0.95387077390743,17,0,1,0,0
1,5.738477225432948,14,0,2,3,1
0,1.9141062970686218,18,0,0,0,0
1,0.8978850040393104,10,0,1,0,0
0,0.4912197607007586,20,0,1,0,0
1,15.920431421133937,0,1,1,1,0
1,2.2944233011435986,21,0,0,0,0
0,1.3594330829348917,16,0,1,0,0
0,0.742223247565971,11,0,2,0,0
0,0.7415883040163523,20,0,0,0,0
0,1.5387955887438494,19,0,0,0,0
0,0.6329979222912324,15,0,0,0,0
0,1.2453059488318534,14,0,0,0,0
0,0.4631949568419554,19,0,1,0,0
1,1.045902801793906,11,0,0,0,1
0,1.3200638600506183,1,1,2,0,0
1,2.09537193437808,20,0,1,0,0
1,0.5406559014764574,11,0,2,0,0
1,1.521740838922271,16,0,3,0,0
0,0.42362733856216944,13,0,1,0,0
1,5.544445629396807,0,1,1,0,1
1,8.086313077541675,5,1,2,0,1
1,1.3785940122332563,18,0,2,0,0
0,1.2302343954530124,23,1,1,0,0
1,2.7433177404417273,9,0,3,0,1
1,5.103614637358706,4,1,1,0,1
0,0.6968534284985359,11,0,3,0,0
1,3.9776801318926434,17,0,2,0,1
0,0.3990753640234553,11,0,1,0,0
1,4.019445858979174,2,1,0,0,1
0,0.6176164818976652,16,0,0,0,0
0,0.868825815660409,15,0,5,0,0
1,2.1670199509110595,0,1,5,4,0
0,1.0485554236076513,9,0,2,0,1
0,0.8496645888539627,16,0,1,0,0
0,1.3283693757207014,17,0,0,0,0
0,1.4016629161477372,18,0,2,0,0
1,6.094869160459151,5,1,2,1,1
0,0.9867664996267089,4,1,3,0,0
1,0.34548738032786797,23,1,5,0,0
1,0.844869485196143,13,0,0,0,0
0,1.0163167377877518,17,0,5,0,0
0,0.8827582014706239,13,0,3,0,0
0,2.825682465007469,14,0,3,0,0
1,10.015742165336976,1,1,2,4,1
0,1.191372791971491,20,0,3,0,0
1,7.231964949103601,4,1,1,0,1
1,1.8157203466449103,11,0,0,0,1
0,1.5500555846712292,23,1,0,0,0
0,3.117690536782847,23,1,1,0,0
1,3.04796250020376,1,1,1,2,1
0,3.48639846810523,0,1,4,4,1
1,6.080663444958009,6,0,1,0,1
0,0.6062745651852891,5,1,2,0,0
0,1.423710164985708,13,0,1,0,0
1,2.0763807378260006,17,0,1,0,1
0,0.8447497265837401,23,1,1,0,0
0,0.5673120109325235,22,0,2,0,0
0,1.557679135423582,19,0,1,0,0
1,6.3334818299088,6,0,6,0,1
0,0.6108989801734145,17,0,0,0,0
1,1.4056724097907634,12,0,2,0,0
0,1.6194161964687142,2,1,3,0,0
0,0.6575430919035962,17,0,2,0,0
1,1.175824755620813,13,0,3,0,0
0,1.863308801626038,11,0,2,0,0
1,1.4577064933452986,18,0,3,0,1
0,0.46073930539673424,11,0,1,0,0
0,1.3326571366045548,20,0,0,0,0
0,1.0167621933123967,21,0,0,0,0
0,2.314364360983629,13,0,2,0,0
1,1.1247490808959402,6,0,0,0,0
1,5.790250218952154,6,0,4,0,1
1,0.9226363211338714,8,0,1,0,0
0,0.8068570805099656,14,0,1,0,1
0,0.5086994221790689,6,0,1,0,0
0,1.5018329739624077,4,1,1,0,0
1,4.615058735534565,15,0,1,4,1
1,3.004010436506971,0,1,3,0,1
0,0.9007856980490647,2,1,0,0,1
1,4.055630366517629,20,0,4,5,1
0,0.40449873874677017,17,0,3,0,0
1,1.4406990984435524,7,0,2,0,0
1,4.008618487386259,5,1,0,3,1
0,1.2921067358530485,16,0,2,0,0
0,0.7772611608755673,10,0,0,0,0
0,1.0940357533647738,11,0,0,0,0
0,1.2671593949906292,23,1,1,0,0
1,11.445217472163533,1,1,2,3,1
0,1.3437188574119856,7,0,0,0,0
1,0.7544730558236689,12,0,0,0,0
0,1.5407858797145033,13,0,0,0,1
1,0.752371526252233,0,1,3,0,1
0,0.8296044807315449,13,0,0,0,0
0,1.3555752028651091,16,0,3,0,0
1,4.721687628519706,16,0,1,0,1
1,0.783220287715065,6,0,0,0,0
0,0.8706330802461297,18,0,2,0,0
0,1.1826188139086284,0,1,1,0,0
0,2.17960448813423,5,1,2,0,1
0,3.147953822665962,14,0,1,0,0
0,0.3096936629194958,13,0,0,0,0
0,1.1493154103690166,23,1,0,0,0
1,6.276341163477113,1,1,3,1,1
1,10.298954975098015,11,0,1,2,0
0,0.44070047545014307,9,0,0,0,0
0,0.624933144065326,9,0,0,0,1
1,0.43996168965939303,14,0,0,0,0
0,2.3124264838299045,12,0,0,0,0
1,1.0515125331721982,23,1,0,0,0
1,0.43918694581931933,19,0,1,0,0
1,0.731387361565584,17,0,5,0,0
0,0.5629414541819436,14,0,1,0,0
1,4.658153669265413,3,1,1,3,1
0,1.5704496015026832,10,0,5,0,0
0,2.0815416290803492,23,1,1,0,0
1,16.168565868405718,17,0,1,0,1
0,5.113695546898016,0,1,3,4,0
1,2.5885496695999626,8,0,1,2,1
0,1.8167913419886201,14,0,2,0,0
0,1.2898941916932494,20,0,0,0,0
0,1.9886030411489914,11,0,1,0,0
0,2.5720153462266406,9,0,1,0,0
0,1.5357025146786616,11,0,2,0,1
0,1.02998750027494,16,0,0,0,0
0,0.6574227221060818,22,0,0,0,0
0,0.9815245758774718,11,0,0,0,0
0,0.8482289434206614,18,0,2,0,0
1,6.861629908354755,10,0,2,4,1
0,1.474820783201471,14,0,1,0,0
0,0.7805578401765852,8,0,1,0,0
0,9.472022549501641,22,0,5,2,1
0,1.0777992244977221,5,1,0,0,0
1,5.637114438408764,18,0,6,0,1
1,0.7821017646510834,15,0,2,0,0
0,0.7427579161630693,16,0,1,0,0
0,1.3258111126325456,17,0,0,0,0
1,1.8631717257983011,0,1,2,1,1
0,0.6412097473600644,7,0,2,0,0
1,7.830944180556633,4,1,5,0,1
1,8.71111777635786,0,1,2,0,1
0,0.4712481955945163,7,0,2,0,0
0,0.8474591931556619,17,0,2,0,0
1,4.151604599855327,0,1,4,4,1
0,0.8092310002539136,13,0,2,0,0
1,2.5119901546828807,14,0,3,0,0
0,0.8936329632548623,8,0,3,0,0
0,1.3298635592947883,6,0,1,0,0
0,1.613343910891634,14,0,2,0,0
0,0.7067010252229604,13,0,2,0,0
1,7.437113507990328,0,1,3,4,1
0,1.3363004292453204,13,0,3,0,0
0,0.9778818078749957,15,0,0,0,0
1,3.0227897711139486,5,1,3,2,1
0,1.0400817887162932,12,0,2,0,0
0,1.3935295632246458,7,0,2,0,1
1,4.095663560877432,3,1,1,1,1
0,1.5826064070281556,23,1,2,0,0
1,1.351889747668799,16,0,1,0,0
0,3.893028915240543,13,0,2,0,1
1,0.7990896761641946,11,0,0,0,0
1,0.7616307579958356,1,1,5,0,0
1,1.1492066827373104,17,0,0,0,0
1,1.7542865367185114,10,0,0,0,0
0,1.0980258019909102,12,0,2,0,0
0,2.652509783915881,13,0,0,0,0
1,2.2142928244628126,23,1,2,0,0
0,0.4859730289821873,14,0,0,0,0
0,0.6458099740728479,16,0,3,0,0
0,0.734921643754789,17,0,0,0,0
0,0.6571772569229871,12,0,1,0,0
0,1.7966150026509704,12,0,2,0,0
1,1.8526326901971004,19,0,0,0,0
0,2.705657354013666,23,1,2,0,0
0,0.6075107697733622,10,0,2,0,0
1,10.311862573215388,3,1,4,4,1
0,1.1071581464839069,23,1,0,0,0
0,0.8537462195396344,6,0,0,0,0
0,1.1453135946883304,16,0,0,0,0
1,4.0433144113815365,0,1,5,0,1
0,0.877914687621426,4,1,2,0,0
0,1.4297547205897745,17,0,1,0,0
1,5.317545326310595,15,0,4,0,1
0,1.4406701409307718,15,0,4,0,1
1,3.235230608183858,12,0,4,3,1
0,1.1995464198846895,16,0,2,0,0
1,5.363639361853705,0,1,2,2,1
1,0.9183241660667617,16,0,0,0,0
0,0.970735385501788,18,0,5,0,0
0,1.1641544198712692,11,0,1,0,0
1,0.4198873757336055,23,1,1,0,0
1,3.4571894837996817,4,1,1,2,1
0,1.2427653145269308,16,0,0,0,0
0,0.4305525339800388,9,0,1,0,0
1,2.9074381625736043,0,1,2,3,0
0,1.0314424318491036,13,0,2,0,0
0,1.1464390135002773,15,0,3,0,0
1,0.9092715821718458,17,0,2,0,0
0,4.9833992144204515,6,0,7,1,1
0,0.8736898432105396,4,1,0,0,1
0,1.3236210493330247,15,0,2,0,0
1,5.09164249107836,14,0,1,1,1
0,2.1412421962515626,17,0,2,1,1
1,7.488200240605301,0,1,4,1,1
0,1.4022985660800307,13,0,4,0,0
0,1.2004989191210034,13,0,2,0,0
1,5.536437652428222,0,1,2,0,1
1,3.723325037431001,0,1,2,3,1
0,9.331867775555022,15,0,4,1,1
0,1.0253028038501055,16,0,1,0,0
1,1.793159518441593,13,0,2,0,0
0,0.6326033081665451,7,0,2,0,0
0,0.926574092416234,8,0,0,0,0
1,1.526951686600302,8,0,1,0,1
0,1.5287233285877075,17,0,0,0,0
0,1.0829067835912423,13,0,1,0,0
1,0.906820126599406,13,0,2,0,0
0,2.0555395929376523,14,0,2,0,0
1,1.1213777285176227,1,1,1,3,1
1,6.207408875666553,19,0,3,4,1
0,0.36711800549339896,13,0,0,0,0
0,1.391996708495325,14,0,0,0,0
1,2.0165321954963344,1,1,5,0,1
0,0.782400499862333,12,0,3,0,0
0,3.0911863281760676,7,0,0,0,1
0,10.724301852896485,0,1,2,3,1
0,2.721831798349145,0,1,2,2,1
1,1.1996388348761864,6,0,3,0,0
0,1.0003291582722025,9,0,2,0,0
0,0.41186965599081765,10,0,2,0,0
1,2.671989727108788,9,0,1,2,1
0,0.919626730604925,23,1,1,0,0
0,0.5164911723142193,10,0,1,0,0
1,7.988014437219363,8,0,3,5,1
0,2.0128833383358966,13,0,2,0,0
1,2.8946214105700316,15,0,1,0,1
1,0.6762898916827993,11,0,2,0,0
0,0.7470990271636482,13,0,1,0,0
0,3.1105709191809447,14,0,0,0,0
0,1.9592699732426437,3,1,4,0,1
0,1.4164943277399586,2,1,0,0,0
1,3.1435005807290586,12,0,2,2,1
0,0.5099710730461237,20,0,2,0,0
1,0.7680125816108001,10,0,1,0,0
0,1.2661173364481064,18,0,1,0,0
1,5.723179842498362,13,0,2,0,1
1,0.5083249114652806,0,1,1,0,0
1,0.9605980718841511,14,0,0,0,0
0,1.6965463657725175,10,0,5,0,0
0,0.809546964071762,11,0,0,0,0
1,1.4841778487909534,0,1,4,0,1
1,14.16582625610835,6,0,2,0,1
0,1.6378841286259882,1,1,0,0,0
0,1.037779244572347,7,0,1,0,0
0,1.77754553272395,10,0,4,0,1
1,4.15805509978177,10,0,2,0,1
0,5.503511472838085,6,0,2,2,1
0,0.5811274880999385,8,0,1,0,0
0,2.463873398760056,8,0,0,0,0
1,0.9243551530432605,0,1,1,0,0
0,0.2708749783207767,6,0,0,0,0
1,16.89504131517839,3,1,2,0,1
0,0.4884479396728367,15,0,0,0,0
1,1.956433496815434,11,0,2,4,1
0,0.28494348046917856,3,1,2,0,0
1,3.731453329228683,20,0,0,0,0
0,3.1882082910645435,0,1,4,0,1
1,1.3063935297963383,6,0,2,3,1
0,0.8662395696260734,10,0,0,0,0
0,2.031281128375459,10,0,0,0,0
0,1.529963075726377,14,0,2,0,0
1,7.726715117386149,1,1,1,3,1
1,6.844075770164821,0,1,2,4,1
1,0.9521409147634868,9,0,3,0,0
0,0.7327739643130289,17,0,0,0,1
0,0.7934357661424178,5,1,0,0,0
0,1.4459373324366194,21,0,1,0,0
1,0.950608299849249,10,0,2,0,0
1,0.6774619336929312,17,0,0,0,0
1,5.173177100905437,0,1,0,0,1
0,1.5668792389090604,10,0,2,0,0
0,3.0559403141792036,21,0,2,0,0
0,0.4050509658213799,14,0,4,0,0
0,0.6363257997321197,1,1,1,0,0
0,0.986951169099378,18,0,0,0,0
0,1.1419298024487126,7,0,0,0,0
1,4.108535858195482,5,1,3,0,1
1,2.6826943822700677,0,1,2,2,1
